163.000,44.000,47.000,164.000
164.550,37.631,48.040,167.628
163.596,33.661,49.103,171.337
166.514,30.742,49.103,171.337
163.808,29.280,50.189,175.128
166.791,28.853,50.189,175.128
164.660,6.268,50.189,175.128
163.663,25.995,51.300,179.003
162.356,31.657,51.300,179.003
162.792,36.448,51.300,179.003
164.970,37.755,51.300,179.003
167.148,42.547,51.300,179.003
167.583,42.111,51.300,179.003
168.890,41.675,51.300,179.003
167.583,41.240,51.300,179.003
170.179,37.904,52.435,182.963
166.366,33.570,53.595,187.011
169.551,35.846,53.595,187.011
165.456,33.570,53.595,187.011
170.461,40.396,53.595,187.011
171.826,46.312,53.595,187.011
169.551,50.408,53.595,187.011
172.737,52.683,53.595,187.011
169.551,52.228,53.595,187.011
173.647,50.863,53.595,187.011
170.461,51.318,53.595,187.011
170.006,50.863,53.595,187.011
163.998,49.787,52.452,183.023
159.099,52.013,52.452,183.023
151.503,50.960,51.333,179.120
144.908,49.929,50.239,175.300
138.510,47.796,50.239,175.300
137.230,43.104,50.239,175.300
131.684,38.412,50.239,175.300
128.031,30.719,51.350,179.179
132.439,24.666,52.486,183.143
138.232,26.894,52.486,183.143
141.813,22.556,53.647,187.195
144.090,20.279,53.647,187.195
147.279,21.645,53.647,187.195
149.557,23.012,53.647,187.195
152.324,30.715,52.503,183.203
151.595,37.395,51.384,179.296
148.358,43.933,50.288,175.473
148.482,42.923,49.216,171.731
148.900,45.848,49.216,171.731
150.154,45.430,49.216,171.731
148.065,52.534,49.216,171.731
148.482,51.281,49.216,171.731
148.900,53.370,49.216,171.731
149.318,54.624,49.216,171.731
149.736,56.713,49.216,171.731
149.318,58.803,49.216,171.731
147.229,60.892,49.216,171.731
148.482,59.638,49.216,171.731
144.721,62.563,49.216,171.731
141.796,64.653,49.216,171.731
138.035,63.399,49.216,171.731
133.439,66.324,49.216,171.731
128.842,64.235,49.216,171.731
124.245,60.474,49.216,171.731
118.813,55.042,49.216,171.731
113.499,49.240,50.304,175.530
107.182,49.514,51.417,179.414
102.536,50.700,52.555,183.384
99.640,50.060,53.718,187.441
100.096,49.604,53.718,187.441
98.728,51.884,53.718,187.441
98.607,47.445,54.906,191.588
97.208,50.708,54.906,191.588
98.607,52.107,54.906,191.588
102.803,49.776,54.906,191.588
106.066,50.242,54.906,191.588
108.397,44.181,54.906,191.588
107.634,49.370,53.735,187.502
111.286,45.652,52.590,183.504
110.839,42.526,52.590,183.504
116.134,41.470,51.468,179.591
118.319,43.655,51.468,179.591
117.882,40.596,51.468,179.591
117.168,45.459,50.370,175.761
121.017,42.466,50.370,175.761
119.734,42.893,50.370,175.761
122.727,43.321,50.370,175.761
123.155,45.459,50.370,175.761
126.578,49.395,49.296,172.013
125.893,53.246,48.245,168.344
