352.000,197.000,56.000,100.000
352.912,193.656,56.000,100.000
354.432,192.136,56.000,100.000
355.952,191.832,56.000,100.000
356.256,192.136,56.000,100.000
357.168,193.048,56.000,100.000
356.256,192.744,56.000,100.000
356.560,191.832,56.000,100.000
355.648,190.920,56.000,100.000
354.736,190.008,56.000,100.000
354.432,188.488,56.000,100.000
354.736,187.575,56.000,100.000
353.824,184.231,56.000,100.000
353.520,183.927,56.000,100.000
354.432,180.583,56.000,100.000
356.560,177.847,56.000,100.000
356.864,174.503,56.000,100.000
359.600,169.334,56.000,100.000
362.337,167.814,56.000,100.000
364.465,168.726,56.000,100.000
367.809,176.935,56.000,100.000
369.937,194.872,56.000,100.000
370.849,220.713,56.000,100.000
370.545,244.123,56.000,100.000
369.633,260.844,56.000,100.000
367.505,263.580,56.000,100.000
364.769,248.683,56.000,100.000
366.289,224.058,56.000,100.000
365.985,201.864,56.000,100.000
363.249,183.319,56.000,100.000
360.512,169.030,56.000,100.000
357.168,160.822,56.000,100.000
355.648,162.342,56.000,100.000
351.696,175.415,56.000,100.000
341.055,192.744,56.000,100.000
326.158,205.817,56.000,100.000
308.221,212.809,56.000,100.000
298.797,209.465,56.000,100.000
304.573,203.080,56.000,100.000
324.334,190.008,56.000,100.000
342.879,164.774,56.000,100.000
346.832,134.676,56.000,100.000
331.935,110.051,56.000,100.000
326.159,112.179,56.000,100.000
331.327,139.845,56.000,100.000
345.616,190.616,56.000,100.000
365.377,246.859,56.000,100.000
378.450,278.173,56.000,100.000
385.442,289.421,56.000,100.000
384.530,271.484,56.000,100.000
372.673,218.281,56.000,100.000
377.841,176.023,56.000,100.000
388.482,157.478,56.000,100.000
392.434,169.334,56.000,100.000
376.321,202.472,56.000,100.000
351.696,244.731,56.000,100.000
336.191,262.060,56.000,100.000
339.535,250.811,56.000,100.000
347.136,217.673,56.000,100.000
352.912,172.375,56.000,100.000
350.784,144.709,56.000,100.000
336.495,139.541,56.000,100.000
322.206,171.463,56.000,100.000
310.350,224.666,56.000,100.000
311.262,262.668,56.000,100.000
312.782,267.836,56.000,100.000
311.870,231.050,56.000,100.000
306.701,169.334,56.000,100.000
304.573,133.156,56.000,100.000
307.309,135.893,56.000,100.000
301.533,169.030,56.000,100.000
295.149,222.234,56.000,100.000
308.221,246.251,56.000,100.000
340.143,242.299,56.000,100.000
350.784,226.794,56.000,100.000
326.767,194.264,56.000,100.000
282.076,159.910,56.000,100.000
286.028,168.118,56.000,100.000
302.749,208.553,56.000,100.000
309.134,242.907,56.000,100.000
319.774,268.748,56.000,100.000
331.023,264.188,56.000,100.000
333.759,227.402,56.000,100.000
317.646,176.023,56.000,100.000
293.629,144.709,56.000,100.000
287.244,155.958,56.000,100.000
275.996,196.392,56.000,100.000
270.219,239.867,56.000,100.000
274.780,251.723,56.000,100.000
287.852,234.394,56.000,100.000
291.805,189.096,56.000,100.000
276.300,127.988,56.000,100.000
267.483,107.011,56.000,100.000
265.963,128.596,56.000,100.000
262.011,182.407,56.000,100.000
264.747,244.123,56.000,100.000
266.875,260.844,56.000,100.000
271.435,246.555,56.000,100.000
267.483,204.296,56.000,100.000
261.707,160.214,56.000,100.000
256.539,147.141,56.000,100.000
244.682,161.430,56.000,100.000
237.081,197.608,56.000,100.000
253.194,229.530,56.000,100.000
294.845,243.819,56.000,100.000
331.631,231.962,56.000,100.000
347.744,214.025,56.000,100.000
344.400,198.520,56.000,100.000
342.272,197.000,56.000,100.000
346.832,202.776,56.000,100.000
358.688,210.985,56.000,100.000
366.289,224.666,56.000,100.000
370.849,232.266,56.000,100.000
364.465,227.706,56.000,100.000
348.352,205.513,56.000,100.000
307.309,179.063,56.000,100.000
254.106,163.558,56.000,100.000
232.521,175.415,56.000,100.000
235.257,192.744,56.000,100.000
253.194,208.249,56.000,100.000
276.604,215.241,56.000,100.000
301.229,214.329,56.000,100.000
325.855,209.769,56.000,100.000
341.968,197.304,56.000,100.000
342.880,187.880,56.000,100.000
332.847,190.616,56.000,100.000
324.639,193.960,56.000,100.000
314.606,193.656,56.000,100.000
316.734,193.352,56.000,100.000
326.159,199.736,56.000,100.000
324.030,202.472,56.000,100.000
301.837,198.520,56.000,100.000
283.292,195.784,56.000,100.000
280.556,186.967,56.000,100.000
287.548,176.935,56.000,100.000
284.204,171.767,56.000,100.000
285.116,161.734,56.000,100.000
291.501,151.093,56.000,100.000
294.845,145.925,56.000,100.000
295.149,145.013,56.000,100.000
302.749,153.222,56.000,100.000
303.661,159.606,56.000,100.000
298.493,155.046,56.000,100.000
310.958,141.973,56.000,100.000
336.191,136.805,56.000,100.000
338.927,139.541,56.000,100.000
338.623,152.614,56.000,100.000
335.279,159.606,56.000,100.000
310.046,157.478,56.000,100.000
252.335,151.640,57.239,102.213
217.843,154.437,57.239,102.213
206.345,165.313,57.239,102.213
219.086,169.353,57.239,102.213
263.266,169.189,58.505,104.474
348.070,163.790,58.505,104.474
394.760,154.579,58.505,104.474
407.147,155.532,58.505,104.474
417.629,166.013,58.505,104.474
412.229,170.142,58.505,104.474
380.150,174.906,58.505,104.474
323.931,173.318,58.505,104.474
