204.000,41.000,23.000,30.000
203.063,39.022,23.000,30.000
201.293,38.502,23.000,30.000
199.940,38.189,23.000,30.000
200.877,39.959,23.000,30.000
199.940,41.937,23.000,30.000
198.587,45.581,23.000,30.000
195.984,49.016,23.000,30.000
193.382,54.117,23.000,30.000
191.404,59.010,23.000,30.000
189.634,64.319,23.000,30.000
188.072,69.628,23.000,30.000
185.678,74.313,23.000,30.000
185.157,79.414,23.000,30.000
186.094,84.931,23.000,30.000
187.239,87.950,23.000,30.000
188.385,92.010,23.000,30.000
189.322,94.405,23.000,30.000
189.426,98.048,23.000,30.000
189.322,99.194,23.000,30.000
190.883,98.673,23.000,30.000
190.363,97.944,23.000,30.000
188.176,95.342,23.000,30.000
186.407,87.534,23.000,30.000
184.220,76.395,23.000,30.000
179.744,66.089,23.000,30.000
175.892,53.701,23.000,30.000
170.375,41.937,23.000,30.000
164.649,33.921,23.000,30.000
159.132,29.236,23.000,30.000
154.447,24.344,23.000,30.000
152.261,19.451,23.000,30.000
147.784,15.182,23.000,30.000
142.892,13.204,23.000,30.000
138.207,11.851,23.000,30.000
133.314,10.498,23.000,30.000
129.245,12.323,22.510,29.360
127.513,14.259,22.510,29.360
137.517,1.566,23.008,30.010
135.538,5.420,23.008,30.010
139.498,14.271,23.517,30.674
167.917,36.517,23.517,30.674
172.185,43.135,24.037,31.352
163.155,72.184,24.037,31.352
168.486,76.862,24.037,31.352
175.775,78.712,24.037,31.352
180.671,80.344,24.037,31.352
182.303,80.452,24.037,31.352
184.152,81.649,24.037,31.352
188.396,83.499,24.037,31.352
193.509,84.913,24.037,31.352
198.405,86.110,24.037,31.352
201.995,86.001,24.037,31.352
205.803,85.675,24.037,31.352
210.699,83.172,24.037,31.352
213.201,79.582,24.037,31.352
218.314,78.168,24.037,31.352
223.645,81.323,24.037,31.352
222.449,82.519,24.037,31.352
227.780,88.068,24.037,31.352
232.545,94.799,23.524,30.684
231.587,100.442,23.524,30.684
230.842,104.169,23.524,30.684
228.818,106.618,23.524,30.684
224.027,108.641,23.524,30.684
221.791,110.877,23.524,30.684
220.407,112.048,23.524,30.684
221.791,113.219,23.524,30.684
223.388,112.261,23.524,30.684
222.217,111.090,23.524,30.684
221.046,108.854,23.524,30.684
220.300,104.275,23.524,30.684
219.555,100.549,23.524,30.684
220.939,97.887,23.524,30.684
221.685,93.095,23.524,30.684
219.875,90.859,23.524,30.684
219.129,87.133,23.524,30.684
220.939,84.897,23.524,30.684
223.388,81.170,23.524,30.684
224.772,79.786,23.524,30.684
223.388,78.615,23.524,30.684
220.726,80.212,23.524,30.684
219.342,81.170,23.524,30.684
220.726,82.554,23.524,30.684
