141.000,73.000,27.000,34.000
142.079,73.599,27.000,34.000
141.240,72.760,27.000,34.000
141.839,73.599,27.000,34.000
142.678,73.000,27.000,34.000
143.038,73.839,27.000,34.000
142.199,73.000,27.000,34.000
143.278,73.839,27.000,34.000
143.398,73.240,27.000,34.000
144.237,74.079,27.000,34.000
144.836,73.240,27.000,34.000
145.675,73.839,27.000,34.000
145.795,73.000,27.000,34.000
146.634,73.599,27.000,34.000
146.754,72.760,27.000,34.000
147.594,73.599,27.000,34.000
146.673,72.850,27.597,34.752
148.021,72.483,27.597,34.752
149.124,73.585,27.597,34.752
149.981,73.218,27.597,34.752
151.574,72.605,27.597,34.752
151.650,72.856,28.208,35.521
151.988,72.333,28.832,36.307
153.140,72.717,28.832,36.307
154.548,72.589,28.832,36.307
156.213,72.717,28.832,36.307
157.365,73.358,28.832,36.307
158.773,72.973,28.832,36.307
158.645,73.101,28.832,36.307
160.053,72.973,28.832,36.307
161.973,72.845,28.832,36.307
163.391,73.603,28.217,35.533
164.769,73.728,28.217,35.533
165.897,73.853,28.217,35.533
167.275,72.475,28.217,35.533
168.904,73.352,28.217,35.533
169.808,72.161,27.615,34.775
171.157,73.019,27.615,34.775
172.506,72.652,27.615,34.775
172.628,72.039,27.615,34.775
173.732,72.406,27.615,34.775
174.100,72.774,27.615,34.775
174.713,72.161,27.615,34.775
174.590,72.529,27.615,34.775
174.468,72.897,27.615,34.775
174.345,72.039,27.615,34.775
173.487,72.406,27.615,34.775
173.364,73.020,27.615,34.775
172.261,72.406,27.615,34.775
171.402,72.774,27.615,34.775
169.563,72.161,27.615,34.775
169.195,72.774,27.615,34.775
167.356,72.161,27.615,34.775
165.762,72.284,27.615,34.775
163.923,72.897,27.615,34.775
162.329,73.020,27.615,34.775
160.490,73.387,27.615,34.775
158.896,74.000,27.615,34.775
157.547,73.142,27.615,34.775
155.708,73.020,27.615,34.775
150.441,72.762,28.226,35.544
150.817,71.634,28.226,35.544
149.188,72.762,28.226,35.544
147.809,71.383,28.226,35.544
146.180,72.511,28.226,35.544
145.303,72.637,28.226,35.544
143.673,72.511,28.226,35.544
141.794,72.887,28.226,35.544
140.415,71.759,28.226,35.544
138.535,72.386,28.226,35.544
135.402,72.261,28.226,35.544
134.525,71.383,28.226,35.544
132.895,72.261,28.226,35.544
131.266,71.634,28.226,35.544
129.887,72.762,28.226,35.544
127.506,71.634,28.226,35.544
125.376,73.013,28.226,35.544
124.248,72.386,28.226,35.544
122.619,73.514,28.226,35.544
121.108,73.047,27.625,34.786
118.777,73.906,27.625,34.786
118.164,73.538,27.625,34.786
117.796,74.642,27.625,34.786
116.447,73.538,27.625,34.786
115.098,74.887,27.625,34.786
115.711,75.010,27.625,34.786
114.362,75.868,27.625,34.786
113.748,76.972,27.625,34.786
113.380,78.076,27.625,34.786
112.767,78.444,27.625,34.786
112.154,79.548,27.625,34.786
112.767,79.180,27.625,34.786
112.154,78.567,27.625,34.786
112.522,79.425,27.625,34.786
111.909,79.057,27.625,34.786
110.967,78.291,28.236,35.556
110.524,76.987,28.860,36.343
111.421,76.859,28.860,36.343
110.171,76.058,29.499,37.147
110.302,77.761,29.499,37.147
111.219,76.844,29.499,37.147
110.564,78.285,29.499,37.147
111.481,77.368,29.499,37.147
112.136,76.975,29.499,37.147
112.761,75.884,30.152,37.969
112.895,76.822,30.152,37.969
114.100,76.420,30.152,37.969
114.233,77.625,30.152,37.969
115.438,76.955,30.152,37.969
116.643,77.625,30.152,37.969
119.187,76.420,30.152,37.969
119.856,76.286,30.152,37.969
121.597,75.617,30.152,37.969
123.069,74.947,30.152,37.969
124.810,75.617,30.152,37.969
126.818,74.680,30.152,37.969
129.094,75.617,30.152,37.969
130.288,73.391,30.819,38.809
131.519,74.349,30.819,38.809
132.751,73.665,30.819,38.809
135.077,74.896,30.819,38.809
136.035,74.759,30.819,38.809
136.993,74.623,30.819,38.809
138.245,74.377,30.162,37.981
139.182,75.047,30.162,37.981
140.387,73.841,30.162,37.981
141.325,75.047,30.162,37.981
142.262,73.841,30.162,37.981
142.932,74.779,30.162,37.981
143.899,74.280,29.518,37.171
144.554,74.149,29.518,37.171
145.209,74.018,29.518,37.171
145.603,74.149,29.518,37.171
146.296,75.430,28.889,36.379
147.194,75.045,28.889,36.379
147.836,74.917,28.889,36.379
148.220,75.301,28.889,36.379
149.375,75.686,28.889,36.379
150.529,76.328,28.889,36.379
151.427,76.199,28.889,36.379
152.581,76.584,28.889,36.379
151.427,76.969,28.889,36.379
153.094,76.071,28.889,36.379
152.453,76.712,28.889,36.379
153.864,78.123,28.889,36.379
152.710,77.738,28.889,36.379
153.351,79.149,28.889,36.379
153.992,79.278,28.889,36.379
153.094,79.663,28.889,36.379
153.992,80.817,28.889,36.379
152.838,79.919,28.889,36.379
153.450,80.980,29.528,37.183
153.843,81.374,29.528,37.183
152.663,82.029,29.528,37.183
154.105,82.685,29.528,37.183
153.188,83.603,29.528,37.183
154.105,85.045,29.528,37.183
153.974,85.700,29.528,37.183
154.368,87.142,29.528,37.183
155.023,88.322,29.528,37.183
154.368,89.502,29.528,37.183
155.285,90.158,29.528,37.183
154.892,89.240,29.528,37.183
154.499,90.158,29.528,37.183
155.679,91.076,29.528,37.183
155.285,90.158,29.528,37.183
154.892,91.076,29.528,37.183
154.499,90.420,29.528,37.183
155.679,91.862,29.528,37.183
155.023,90.944,29.528,37.183
154.105,89.765,29.528,37.183
155.003,90.849,30.181,38.006
153.261,90.447,30.181,38.006
154.178,91.000,30.849,38.847
152.672,89.767,30.849,38.847
153.356,89.083,30.849,38.847
151.850,87.576,30.849,38.847
152.809,88.535,30.849,38.847
151.576,86.754,30.849,38.847
150.617,84.700,30.849,38.847
149.230,82.605,30.191,38.019
150.168,83.812,30.191,38.019
148.694,81.801,30.191,38.019
149.632,82.471,30.191,38.019
147.889,80.192,30.191,38.019
148.828,80.595,30.191,38.019
147.353,78.852,30.191,38.019
147.487,79.790,30.191,38.019
147.085,78.584,30.191,38.019
146.683,78.450,30.191,38.019
147.085,77.780,30.191,38.019
145.879,77.377,30.191,38.019
146.817,76.975,30.191,38.019
146.147,77.377,30.191,38.019
145.476,76.439,30.191,38.019
145.879,76.037,30.191,38.019
146.013,75.367,30.191,38.019
145.342,76.037,30.191,38.019
145.744,75.099,30.191,38.019
146.147,74.964,30.191,38.019
145.208,75.903,30.191,38.019
145.610,75.233,30.191,38.019
146.013,74.294,30.191,38.019
145.074,74.160,30.191,38.019
145.476,73.490,30.191,38.019
145.878,74.160,30.191,38.019
146.281,73.222,30.191,38.019
145.342,73.624,30.191,38.019
145.476,74.026,30.191,38.019
145.342,73.088,30.191,38.019
143.868,74.294,30.191,38.019
144.538,73.624,30.191,38.019
143.063,75.099,30.191,38.019
141.589,74.428,30.191,38.019
141.723,75.635,30.191,38.019
139.712,75.501,30.191,38.019
137.701,74.830,30.191,38.019
135.959,76.037,30.191,38.019
133.680,74.830,30.191,38.019
131.937,75.769,30.191,38.019
125.905,75.099,30.191,38.019
124.699,74.160,30.191,38.019
122.956,75.635,30.191,38.019
120.141,75.501,30.191,38.019
117.594,75.903,30.191,38.019
115.315,77.109,30.191,38.019
113.036,76.171,30.191,38.019
110.489,76.037,30.191,38.019
108.747,76.707,30.191,38.019
107.272,76.573,30.191,38.019
104.993,75.903,30.191,38.019
104.323,76.037,30.191,38.019
103.653,75.099,30.191,38.019
102.714,74.696,30.191,38.019
102.580,75.903,30.191,38.019
101.642,75.233,30.191,38.019
101.240,74.294,30.191,38.019
100.489,74.569,30.859,38.860
99.530,74.158,30.859,38.860
99.941,74.843,30.859,38.860
99.255,75.254,30.859,38.860
98.844,74.569,30.859,38.860
99.804,75.802,30.859,38.860
99.118,75.665,30.859,38.860
98.433,75.802,30.859,38.860
99.393,76.761,30.859,38.860
98.981,76.350,30.859,38.860
100.215,77.035,30.859,38.860
99.255,77.720,30.859,38.860
99.941,78.131,30.859,38.860
101.448,78.817,30.859,38.860
100.489,79.502,30.859,38.860
101.448,80.461,30.859,38.860
101.037,80.872,30.859,38.860
101.996,81.557,30.859,38.860
101.311,81.146,30.859,38.860
100.078,81.009,30.859,38.860
99.310,80.721,31.542,39.719
